Dim1	Dim2	Dataset
4.638339889	-4.401646078	Stromal cell_Ccl11 high(Uterus)
4.134994876	-4.352301062	Stromal cell_Ccl11 high(Uterus)
4.226065052	-4.838755548	Stromal cell_Ccl11 high(Uterus)
4.462310684	-4.460791052	Stromal cell_Ccl11 high(Uterus)
4.266051185	-4.455011785	Stromal cell_Ccl11 high(Uterus)
3.868550909	-6.661622942	Stromal cell_Ccl11 high(Uterus)
4.278933418	-4.166484297	Stromal cell_Ccl11 high(Uterus)
4.257439506	-4.83506769	Stromal cell_Ccl11 high(Uterus)
4.200330627	-4.37247175	Stromal cell_Ccl11 high(Uterus)
3.867753875	-4.231842935	Stromal cell_Ccl11 high(Uterus)
4.832099807	-4.481515348	Stromal cell_Ccl11 high(Uterus)
4.28836621	-4.674384535	Stromal cell_Ccl11 high(Uterus)
4.814660442	-4.67132181	Stromal cell_Ccl11 high(Uterus)
4.546669853	-4.356743753	Stromal cell_Ccl11 high(Uterus)
4.51997174	-4.33154291	Stromal cell_Ccl11 high(Uterus)
3.924608839	-4.264789522	Stromal cell_Ccl11 high(Uterus)
4.715151203	-4.934616506	Stromal cell_Ccl11 high(Uterus)
4.634138954	-4.897398413	Stromal cell_Ccl11 high(Uterus)
4.564683807	-4.462229193	Stromal cell_Ccl11 high(Uterus)
4.413301837	-4.867099226	Stromal cell_Ccl11 high(Uterus)
4.260855091	-4.334347189	Stromal cell_Ccl11 high(Uterus)
4.759823215	-4.73965782	Stromal cell_Ccl11 high(Uterus)
4.529490364	-4.574218214	Stromal cell_Ccl11 high(Uterus)
4.492156875	-4.308753908	Stromal cell_Ccl11 high(Uterus)
4.369167697	-4.648872793	Stromal cell_Ccl11 high(Uterus)
4.250869644	-4.514250219	Stromal cell_Ccl11 high(Uterus)
4.571411502	-4.407098711	Stromal cell_Ccl11 high(Uterus)
4.689099205	-4.819071234	Stromal cell_Ccl11 high(Uterus)
4.076862228	-4.643907965	Stromal cell_Ccl11 high(Uterus)
4.783925426	-4.512641371	Stromal cell_Ccl11 high(Uterus)
4.696629417	-4.826896131	Stromal cell_Ccl11 high(Uterus)
4.586590183	-5.050657213	Stromal cell_Ccl11 high(Uterus)
4.110796821	-4.355752409	Stromal cell_Ccl11 high(Uterus)
4.682910335	-4.685453833	Stromal cell_Ccl11 high(Uterus)
3.915953767	-4.379184187	Stromal cell_Ccl11 high(Uterus)
4.735747707	-4.462153852	Stromal cell_Ccl11 high(Uterus)
4.72786988	-4.657004297	Stromal cell_Ccl11 high(Uterus)
4.709036243	-4.467399061	Stromal cell_Ccl11 high(Uterus)
4.590875995	-4.398016394	Stromal cell_Ccl11 high(Uterus)
4.186656368	-4.270782411	Stromal cell_Ccl11 high(Uterus)
4.654060733	-4.730047167	Stromal cell_Ccl11 high(Uterus)
4.544142616	-4.855921209	Stromal cell_Ccl11 high(Uterus)
4.724125278	-4.88990587	Stromal cell_Ccl11 high(Uterus)
4.592319858	-4.277991236	Stromal cell_Ccl11 high(Uterus)
4.425479782	-4.283863008	Stromal cell_Ccl11 high(Uterus)
4.334977996	-4.850708902	Stromal cell_Ccl11 high(Uterus)
4.390778434	-4.534769476	Stromal cell_Ccl11 high(Uterus)
4.119965446	-4.277142942	Stromal cell_Ccl11 high(Uterus)
4.564435375	-4.419099272	Stromal cell_Ccl11 high(Uterus)
12.7091297	-6.256810606	Endothelial cell_Tm4sf1 high(Uterus)
12.51695765	-6.86040634	Endothelial cell_Tm4sf1 high(Uterus)
1.864311349	-5.585151613	Endothelial cell_Tm4sf1 high(Uterus)
12.55214251	-6.627509535	Endothelial cell_Tm4sf1 high(Uterus)
12.3426937	-7.019815386	Endothelial cell_Tm4sf1 high(Uterus)
12.30852832	-6.972578943	Endothelial cell_Tm4sf1 high(Uterus)
12.28758658	-6.874527395	Endothelial cell_Tm4sf1 high(Uterus)
12.40174807	-6.873247564	Endothelial cell_Tm4sf1 high(Uterus)
13.10898818	-6.165958345	Endothelial cell_Tm4sf1 high(Uterus)
12.42237796	-6.888247431	Endothelial cell_Tm4sf1 high(Uterus)
12.34640921	-6.950693548	Endothelial cell_Tm4sf1 high(Uterus)
-0.559241044	-4.110619009	Endothelial cell_Tm4sf1 high(Uterus)
12.50029219	-6.708877027	Endothelial cell_Tm4sf1 high(Uterus)
12.52201689	-6.374533117	Endothelial cell_Tm4sf1 high(Uterus)
12.29697646	-6.97791332	Endothelial cell_Tm4sf1 high(Uterus)
12.42647494	-6.623348177	Endothelial cell_Tm4sf1 high(Uterus)
12.51537074	-6.606455744	Endothelial cell_Tm4sf1 high(Uterus)
12.59729995	-6.205995977	Endothelial cell_Tm4sf1 high(Uterus)
12.47985591	-6.572058618	Endothelial cell_Tm4sf1 high(Uterus)
12.255731	-6.667214811	Endothelial cell_Tm4sf1 high(Uterus)
12.88310088	-6.164299906	Endothelial cell_Tm4sf1 high(Uterus)
12.09188117	-6.398642958	Endothelial cell_Tm4sf1 high(Uterus)
11.89483107	-6.358021677	Endothelial cell_Tm4sf1 high(Uterus)
12.68948783	-6.424859941	Endothelial cell_Tm4sf1 high(Uterus)
12.39874686	-6.916580618	Endothelial cell_Tm4sf1 high(Uterus)
11.88412989	-6.370929659	Endothelial cell_Tm4sf1 high(Uterus)
12.45886458	-6.536755026	Endothelial cell_Tm4sf1 high(Uterus)
12.54853381	-6.388166845	Endothelial cell_Tm4sf1 high(Uterus)
12.32743205	-6.970169962	Endothelial cell_Tm4sf1 high(Uterus)
12.39196147	-6.796174467	Endothelial cell_Tm4sf1 high(Uterus)
12.32505835	-7.0102157	Endothelial cell_Tm4sf1 high(Uterus)
13.07314624	-6.182029188	Endothelial cell_Tm4sf1 high(Uterus)
12.64819564	-6.142550886	Endothelial cell_Tm4sf1 high(Uterus)
12.30414141	-6.91863674	Endothelial cell_Tm4sf1 high(Uterus)
12.52586211	-6.70232147	Endothelial cell_Tm4sf1 high(Uterus)
12.34009684	-6.986698568	Endothelial cell_Tm4sf1 high(Uterus)
12.15624369	-6.357658804	Endothelial cell_Tm4sf1 high(Uterus)
12.29689254	-7.038293779	Endothelial cell_Tm4sf1 high(Uterus)
12.22884215	-6.872324884	Endothelial cell_Tm4sf1 high(Uterus)
12.28866709	-7.033239305	Endothelial cell_Tm4sf1 high(Uterus)
12.52659549	-6.6826486	Endothelial cell_Tm4sf1 high(Uterus)
12.49266089	-6.474860609	Endothelial cell_Tm4sf1 high(Uterus)
