Dim1,Dim2,Dataset
4.901588967,-1.999757877,Macrophage(Uterus)
5.390913536,-1.845966211,Macrophage(Uterus)
5.135135701,-2.547059884,Macrophage(Uterus)
5.83557563,-0.44005244,Macrophage(Uterus)
5.456634095,-1.713762155,Macrophage(Uterus)
5.669210484,-1.685294261,Macrophage(Uterus)
0.35004591,2.871686349,Macrophage(Uterus)
4.732697537,-2.082705369,Macrophage(Uterus)
4.715827992,-0.102618864,NK cell(Uterus)
4.749516537,-1.143766632,NK cell(Uterus)
5.592693856,-0.362652769,NK cell(Uterus)
1.245342185,1.808684001,NK cell(Uterus)
4.409623673,-0.032694003,NK cell(Uterus)
-2.178590009,-5.666695943,NK cell(Uterus)
5.156340172,-0.320448211,NK cell(Uterus)
4.977417519,-0.16479074,NK cell(Uterus)
5.653279831,-0.374962261,NK cell(Uterus)
-0.874564568,1.950036773,NK cell(Uterus)
4.772096207,-0.195563158,NK cell(Uterus)
4.388676693,-0.072153976,NK cell(Uterus)
-0.950321684,-5.604021421,NK cell(Uterus)
5.524752667,-0.17665877,NK cell(Uterus)
5.012442639,-1.259510746,NK cell(Uterus)
4.655069878,-0.485370746,NK cell(Uterus)
4.831598332,-0.188070824,NK cell(Uterus)
4.00571542,0.145556578,NK cell(Uterus)
4.455112507,0.107576812,NK cell(Uterus)
5.606697609,0.254612155,NK cell(Uterus)
4.125026276,0.114518138,NK cell(Uterus)
1.774127295,1.74703134,NK cell(Uterus)
4.184407284,0.018674919,NK cell(Uterus)
2.587953617,2.546005854,NK cell(Uterus)
5.920229008,-0.337205103,NK cell(Uterus)
0.482959022,2.795233378,NK cell(Uterus)
2.040461352,1.999227056,NK cell(Uterus)
5.519160797,-0.136344781,NK cell(Uterus)
4.865810444,-0.466725936,NK cell(Uterus)
4.957205345,0.160561906,NK cell(Uterus)
5.517913868,-0.774171701,NK cell(Uterus)
5.683424046,-0.073791167,NK cell(Uterus)
4.961605599,0.440660069,NK cell(Uterus)
5.614502003,0.03333048,NK cell(Uterus)
4.660042813,-1.04017066,NK cell(Uterus)
5.251993706,-0.175323298,NK cell(Uterus)
6.143133213,0.683602044,NK cell(Uterus)
-0.887545864,-3.739189735,NK cell(Uterus)
4.64977031,-0.145385405,NK cell(Uterus)
6.398035099,-0.570356658,NK cell(Uterus)
1.218558123,1.469558844,NK cell(Uterus)
5.6217752,-0.114342949,NK cell(Uterus)
5.324142983,0.091102311,NK cell(Uterus)
4.952872803,-0.087548992,NK cell(Uterus)
2.234057953,1.83456541,NK cell(Uterus)
1.800353577,1.878116498,NK cell(Uterus)
3.55392914,1.563994894,NK cell(Uterus)
3.186584046,3.19604362,NK cell(Uterus)
5.36283498,-0.309196821,NK cell(Uterus)
4.319718411,-0.117686888,NK cell(Uterus)
-0.823369811,-4.309856286,Muscle cell_Mgp high(Uterus)
-0.394016223,-5.46240603,Muscle cell_Mgp high(Uterus)
-0.019264171,-5.191855779,Muscle cell_Mgp high(Uterus)
-0.83105574,-5.033238759,Muscle cell_Mgp high(Uterus)
-0.402065928,-5.578000417,Muscle cell_Mgp high(Uterus)
-0.866115967,-4.199767461,Muscle cell_Mgp high(Uterus)
-0.35098126,-4.871429792,Muscle cell_Mgp high(Uterus)
-0.444120126,-5.287370077,Muscle cell_Mgp high(Uterus)
-0.400517201,-5.507511487,Muscle cell_Mgp high(Uterus)
-1.137952635,-4.316501489,Muscle cell_Mgp high(Uterus)
-0.301914866,-5.710805765,Muscle cell_Mgp high(Uterus)
0.165429225,-5.791365495,Muscle cell_Mgp high(Uterus)
-0.244621495,-6.297825208,Muscle cell_Mgp high(Uterus)
-0.267453174,-6.383089414,Muscle cell_Mgp high(Uterus)
-1.230327974,-4.671720376,Muscle cell_Mgp high(Uterus)
-1.341803739,-5.235933652,Muscle cell_Mgp high(Uterus)
-0.325820582,-4.932382932,Muscle cell_Mgp high(Uterus)
-0.674116994,-4.142232766,Muscle cell_Mgp high(Uterus)
-0.593539188,-4.901965013,Muscle cell_Mgp high(Uterus)
-0.962888012,-4.204698434,Muscle cell_Mgp high(Uterus)
-0.940394888,-5.633484712,Muscle cell_Mgp high(Uterus)
