a,TSNE_1,TSNE_2,X,
2450,X14.33,-3.110592555,-1.804330407,MarginalzoneBcell(Spleen)
2451,X15.33,-2.987736187,-1.855462139,MarginalzoneBcell(Spleen)
2452,X16.33,-3.156515526,-1.645401857,MarginalzoneBcell(Spleen)
2453,X30.114,-3.152909147,-1.631708688,Bcell_Cd79a&Iglc2high(Mammary-Gland-Virgin)
2454,X46.114,-3.056926148,-1.810628241,Bcell_Cd79a&Iglc2high(Mammary-Gland-Virgin)
2455,X36.33,-2.903645457,-2.217757708,MarginalzoneBcell(Spleen)
2456,X5.114,-3.30211966,-1.993708118,Bcell_Cd79a&Iglc2high(Mammary-Gland-Virgin)
2457,X19.33,-3.098059284,-1.551445405,MarginalzoneBcell(Spleen)
2458,X37.114,-3.206214431,-1.651591699,Bcell_Cd79a&Iglc2high(Mammary-Gland-Virgin)
2459,X6.114,-3.145017696,-1.426041067,Bcell_Cd79a&Iglc2high(Mammary-Gland-Virgin)
2460,X20.33,-3.149568322,-1.40966787,MarginalzoneBcell(Spleen)
2461,X21.33,-2.99057851,-1.829307224,MarginalzoneBcell(Spleen)
2462,X22.33,-3.095793537,-1.601312199,MarginalzoneBcell(Spleen)
2463,X23.33,-3.123939281,-1.58567449,MarginalzoneBcell(Spleen)
2464,X43.49,-3.063301973,-1.474578537,Bcell_Ly6dhigh(Peripheral_Blood)
2465,X24.33,-3.088949486,-1.525044527,MarginalzoneBcell(Spleen)
2466,X25.33,-3.089937354,-1.617513106,MarginalzoneBcell(Spleen)
2467,X10.124,-3.086218008,-1.856253164,Bcell_Ly6dhigh(Mammary-Gland-Pregrancy)
2468,X27.33,-3.132269075,-1.471067335,MarginalzoneBcell(Spleen)
2469,X10.114,-3.236294801,-1.4842178,Bcell_Cd79a&Iglc2high(Mammary-Gland-Virgin)
2470,X10.49,4.568627723,0.166985499,Bcell_Ly6dhigh(Peripheral_Blood)
2471,X20.114,4.479273946,0.150841919,Bcell_Cd79a&Iglc2high(Mammary-Gland-Virgin)
2472,X7.116,4.537608732,0.115655885,Dividingcell(Mammary-Gland-Virgin)
2473,X44.116,4.618016596,0.200824682,Dividingcell(Mammary-Gland-Virgin)
2474,X29.33,-3.062318943,-1.716524535,MarginalzoneBcell(Spleen)
2475,X30.33,-3.383044704,-2.035072237,MarginalzoneBcell(Spleen)
2476,X31.33,-3.080813221,-1.677512941,MarginalzoneBcell(Spleen)
2477,X32.33,-3.442770433,-2.037372073,MarginalzoneBcell(Spleen)
2478,X15.113,-3.544055046,-2.154976557,Tcell_Cd8b1high(Mammary-Gland-Virgin)
2479,X17.124,-3.442597401,-1.656762087,Bcell_Ly6dhigh(Mammary-Gland-Pregrancy)
2480,X20.49,-3.087456356,-1.481290265,Bcell_Ly6dhigh(Peripheral_Blood)
2481,X34.33,-3.038165585,-1.515605957,MarginalzoneBcell(Spleen)
2482,X32.114,-3.082001656,-1.599689166,Bcell_Cd79a&Iglc2high(Mammary-Gland-Virgin)
2483,X35.33,-3.113922638,-1.597250613,MarginalzoneBcell(Spleen)
2484,X37.33,-3.118298451,-1.504101307,MarginalzoneBcell(Spleen)
2485,X38.33,-3.08699841,-1.849147322,MarginalzoneBcell(Spleen)
2486,X39.33,-3.109470967,-1.772628258,MarginalzoneBcell(Spleen)
2487,X14.114,-3.127618936,-1.830623247,Bcell_Cd79a&Iglc2high(Mammary-Gland-Virgin)
2488,X40.33,-3.422076926,-2.194595908,MarginalzoneBcell(Spleen)
2489,X47.33,-3.747417346,-2.613018711,MarginalzoneBcell(Spleen)
2490,X41.33,-3.172140949,-1.686397251,MarginalzoneBcell(Spleen)
2491,X42.33,-3.126349302,-1.669429202,MarginalzoneBcell(Spleen)
2492,X44.33,-3.136825414,-1.68714322,MarginalzoneBcell(Spleen)
2493,X45.33,-2.977037387,-1.647175566,MarginalzoneBcell(Spleen)
2494,X46.33,-3.038874099,-1.558718703,MarginalzoneBcell(Spleen)
2495,X48.33,-3.033795032,-1.626361998,MarginalzoneBcell(Spleen)
2496,X49.33,4.405444404,0.128490181,MarginalzoneBcell(Spleen)
2497,X18.114,4.383668525,0.078124159,Bcell_Cd79a&Iglc2high(Mammary-Gland-Virgin)
2498,X2.34,-9.34131043,4.359155132,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2499,X0.35,-9.286717366,4.323841865,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2500,X15.34,-9.294414975,4.357171794,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2501,X32.34,-9.283108192,4.317060689,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2502,X46.34,-9.175515947,4.56316359,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2503,X1.34,-9.133318798,4.511625397,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2504,X9.39,-9.099106773,4.477583563,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine)
2505,X22.39,-9.060290688,4.363019262,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine)
2506,X43.39,-9.047778786,4.475686579,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine)
2507,X22.34,-9.251089017,4.306109556,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2508,X43.34,-9.277181079,4.325357548,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2509,X4.34,-9.2803958,4.515500028,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2510,X3.34,-9.285452361,4.510688682,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2511,X8.34,-9.289737374,4.545338536,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2512,X39.34,-9.279142467,4.586320759,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2513,X9.34,-9.168303227,4.582257127,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2514,X17.34,-9.334541249,4.46834787,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2515,X5.34,-9.186542862,4.568802511,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2516,X49.34,-9.168313956,4.534429226,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2517,X10.34,-9.101799587,4.619074043,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2518,X6.34,-8.995440144,4.572943909,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2519,X21.34,-8.867884387,4.513664474,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2520,X25.34,-8.943842389,4.499720922,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2521,X37.34,-8.966276052,4.572538822,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2522,X7.34,-8.591062991,4.421261212,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2523,X24.34,-8.381811824,4.377445755,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2524,X27.39,-8.613979164,4.398557811,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine)
2525,X25.39,-9.092931869,4.514344332,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine)
2526,X20.34,-8.02092843,4.140891428,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2527,X11.34,-8.186015345,4.254254757,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2528,X33.34,-8.42815502,4.404452841,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2529,X41.34,-8.02742675,4.190590565,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2530,X11.39,-8.260497503,4.300682284,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine)
2531,X13.34,-9.313580654,4.320882302,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2532,X28.34,-9.264981853,4.293753899,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2533,X14.34,-8.891843468,4.480967093,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2534,X42.34,-9.273624172,4.241361971,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2535,X19.34,-9.368206885,4.320310891,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2536,X38.34,-9.358926294,4.341231451,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2537,X7.39,-8.086445947,4.237022885,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine)
2538,X36.34,-9.403932185,4.335942147,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2539,X23.34,-9.265410154,4.309919096,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2540,X31.34,-8.491155316,4.441273905,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2541,X44.34,-8.97917176,4.581983499,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2542,X5.39,-8.959334278,4.589218458,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine)
2543,X8.39,-9.019788647,4.500663497,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine)
2544,X16.39,-9.020243024,4.525095286,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine)
2545,X26.34,-9.310782052,4.299241743,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2546,X27.34,-8.550125002,4.448932279,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2547,X29.34,-8.438888566,4.408357829,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2548,X30.34,-9.148225099,4.277263738,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2549,X0.40,-9.079269348,4.200063462,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine)
2550,X34.34,-9.125605007,4.252981775,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2551,X40.34,-9.170532466,4.312225441,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2552,X34.39,-9.098087742,4.123672022,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine)
2553,X35.34,-9.038994283,4.136558617,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2554,X12.39,-9.119857216,4.236196518,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine)
2555,X49.39,-9.083230671,4.207981784,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine)
2556,X0.36,-7.953631643,4.191374111,Epithelialcell_Kcne3high(Small-Intestine)
2557,X48.34,-9.024518842,4.568447649,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2558,X45.34,-9.015570804,4.476221332,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2559,X47.34,-8.911060219,4.483633466,Epitheliumofsmallintestinalvilli_Fabp1high(Small-Intestine)
2560,X3.35,-7.763133901,4.389275928,Epithelialcell_Kcne3high(Small-Intestine)
2561,X11.35,-7.501418606,4.38601114,Epithelialcell_Kcne3high(Small-Intestine)
2562,X1.35,-7.44649049,4.461157135,Epithelialcell_Kcne3high(Small-Intestine)
2563,X13.35,-7.560157895,4.613906972,Epithelialcell_Kcne3high(Small-Intestine)
2564,X36.35,-7.521896334,4.529760305,Epithelialcell_Kcne3high(Small-Intestine)
2565,X37.35,-7.570306132,4.595856699,Epithelialcell_Kcne3high(Small-Intestine)
2566,X42.35,-7.532707722,4.605278664,Epithelialcell_Kcne3high(Small-Intestine)
2567,X2.35,-7.582634772,4.55168691,Epithelialcell_Kcne3high(Small-Intestine)
2568,X19.35,-7.618373242,4.496645269,Epithelialcell_Kcne3high(Small-Intestine)
2569,X30.35,-7.682371247,4.444676376,Epithelialcell_Kcne3high(Small-Intestine)
2570,X49.35,-7.595838718,4.528842609,Epithelialcell_Kcne3high(Small-Intestine)
2571,X8.35,-7.687581022,4.403053662,Epithelialcell_Kcne3high(Small-Intestine)
2572,X43.35,-7.676212775,4.419852173,Epithelialcell_Kcne3high(Small-Intestine)
2573,X45.35,-7.704795751,4.451316321,Epithelialcell_Kcne3high(Small-Intestine)
2574,X4.35,-7.827010668,4.366946657,Epithelialcell_Kcne3high(Small-Intestine)
2575,X5.35,-7.538927096,4.583912323,Epithelialcell_Kcne3high(Small-Intestine)
2576,X17.35,-7.473159748,4.541557986,Epithelialcell_Kcne3high(Small-Intestine)
2577,X29.35,-7.50372933,4.573385321,Epithelialcell_Kcne3high(Small-Intestine)
2578,X9.35,-7.515534967,4.248071434,Epithelialcell_Kcne3high(Small-Intestine)
2579,X6.35,-7.512939759,4.429334809,Epithelialcell_Kcne3high(Small-Intestine)
2580,X32.35,-7.59900897,4.533245993,Epithelialcell_Kcne3high(Small-Intestine)
2581,X38.35,-7.500566601,4.513606394,Epithelialcell_Kcne3high(Small-Intestine)
2582,X46.35,-7.535458005,4.474470974,Epithelialcell_Kcne3high(Small-Intestine)
2583,X12.35,-7.544403184,4.206719835,Epithelialcell_Kcne3high(Small-Intestine)
2584,X28.35,-7.628262779,3.86685679,Epithelialcell_Kcne3high(Small-Intestine)
2585,X33.35,-7.571175504,4.029494553,Epithelialcell_Kcne3high(Small-Intestine)
2586,X31.38,-7.665320287,3.672628126,Columnarepithelium(Small-Intestine)
2587,X10.35,-7.565100718,4.613965401,Epithelialcell_Kcne3high(Small-Intestine)
2588,X15.35,-7.59752562,4.552762198,Epithelialcell_Kcne3high(Small-Intestine)
2589,X18.35,-7.593219208,4.452227393,Epithelialcell_Kcne3high(Small-Intestine)
2590,X14.35,-7.651228767,4.380097243,Epithelialcell_Kcne3high(Small-Intestine)
2591,X25.35,-7.604722877,4.471272151,Epithelialcell_Kcne3high(Small-Intestine)
2592,X47.35,-7.58764858,4.510123111,Epithelialcell_Kcne3high(Small-Intestine)
2593,X15.38,-7.738285395,3.747201216,Columnarepithelium(Small-Intestine)
2594,X16.35,-7.807482732,3.81131855,Epithelialcell_Kcne3high(Small-Intestine)
2595,X25.38,-7.852568867,3.812225587,Columnarepithelium(Small-Intestine)
2596,X27.38,-7.947671258,3.840861734,Columnarepithelium(Small-Intestine)
2597,X37.38,-7.934187207,3.813761872,Columnarepithelium(Small-Intestine)
2598,X45.38,-7.937322198,3.760486045,Columnarepithelium(Small-Intestine)
2599,X20.35,-7.531292518,4.538602861,Epithelialcell_Kcne3high(Small-Intestine)
2600,X21.35,-7.565984303,4.60898896,Epithelialcell_Kcne3high(Small-Intestine)
2601,X23.35,-7.586813852,4.663108018,Epithelialcell_Kcne3high(Small-Intestine)
2602,X26.35,-7.610458883,4.650246332,Epithelialcell_Kcne3high(Small-Intestine)
2603,X23.39,-8.116954836,4.131464351,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine)
2604,X24.35,-7.528742436,4.243501913,Epithelialcell_Kcne3high(Small-Intestine)
2605,X48.35,-7.559197099,4.618356082,Epithelialcell_Kcne3high(Small-Intestine)
2606,X27.35,-8.069483562,4.260708634,Epithelialcell_Kcne3high(Small-Intestine)
2607,X35.35,-7.700422277,4.429118785,Epithelialcell_Kcne3high(Small-Intestine)
2608,X31.35,-7.847266371,4.389899036,Epithelialcell_Kcne3high(Small-Intestine)
2609,X39.35,-7.687127124,4.473030935,Epithelialcell_Kcne3high(Small-Intestine)
2610,X34.35,-7.699379013,4.485130151,Epithelialcell_Kcne3high(Small-Intestine)
2611,X40.35,-7.558855678,4.141712832,Epithelialcell_Kcne3high(Small-Intestine)
2612,X41.35,-7.522899483,4.358914689,Epithelialcell_Kcne3high(Small-Intestine)
2613,X44.35,-7.54675229,4.655921827,Epithelialcell_Kcne3high(Small-Intestine)
2614,X0.37,-2.477348896,-3.45170329,Tcell_Ccl5high(Small-Intestine)
2615,X45.36,-2.609145567,-3.218971452,Tcell_Ccl5high(Small-Intestine)
2616,X2.37,-2.213370159,-3.562645525,Tcell_Cd7high(Small-Intestine)
2617,X1.36,-2.662749241,-3.022141158,Tcell_Ccl5high(Small-Intestine)
2618,X13.36,-2.548572807,-3.13389978,Tcell_Ccl5high(Small-Intestine)
2619,X17.36,-2.581488243,-3.067209891,Tcell_Ccl5high(Small-Intestine)
2620,X29.36,-2.638247838,-3.046324563,Tcell_Ccl5high(Small-Intestine)
2621,X10.36,-2.631667799,-3.10220183,Tcell_Ccl5high(Small-Intestine)
2622,X2.36,-2.680804859,-3.216115753,Tcell_Ccl5high(Small-Intestine)
2623,X25.36,-2.648830485,-3.140771917,Tcell_Ccl5high(Small-Intestine)
2624,X30.37,-2.567663535,-3.274839063,Tcell_Cd7high(Small-Intestine)
2625,X15.36,-2.713710498,-3.070751141,Tcell_Ccl5high(Small-Intestine)
2626,X4.36,-2.667299131,-3.178802723,Tcell_Ccl5high(Small-Intestine)
2627,X9.36,-2.508289918,-3.13241025,Tcell_Ccl5high(Small-Intestine)
2628,X5.36,-2.535879516,-3.075259185,Tcell_Ccl5high(Small-Intestine)
2629,X24.36,-2.564073275,-3.065448479,Tcell_Ccl5high(Small-Intestine)
2630,X12.37,-2.53470344,-3.063497238,Tcell_Cd7high(Small-Intestine)
2631,X47.37,-2.51139002,-3.139718309,Tcell_Cd7high(Small-Intestine)
2632,X7.36,-2.522419628,-3.042955506,Tcell_Ccl5high(Small-Intestine)
2633,X46.36,-2.512884941,-3.068676282,Tcell_Ccl5high(Small-Intestine)
2634,X48.36,-2.534936632,-3.118067512,Tcell_Ccl5high(Small-Intestine)
2635,X11.36,-2.704023092,-3.069721931,Tcell_Ccl5high(Small-Intestine)
2636,X12.36,-2.57752716,-3.031152015,Tcell_Ccl5high(Small-Intestine)
2637,X18.36,-2.707259426,-3.809311734,Tcell_Ccl5high(Small-Intestine)
2638,X16.36,-2.783167843,-3.939613588,Tcell_Ccl5high(Small-Intestine)
2639,X20.36,-2.653289234,-3.0898277,Tcell_Ccl5high(Small-Intestine)
2640,X21.36,-2.610206816,-3.059663997,Tcell_Ccl5high(Small-Intestine)
2641,X22.36,-2.519605674,-3.318761371,Tcell_Ccl5high(Small-Intestine)
2642,X23.36,-2.765883588,-3.184487086,Tcell_Ccl5high(Small-Intestine)
2643,X26.36,-2.652833455,-3.081442599,Tcell_Ccl5high(Small-Intestine)
2644,X27.36,-2.551498456,-3.222809604,Tcell_Ccl5high(Small-Intestine)
2645,X30.36,-2.610922446,-3.061372989,Tcell_Ccl5high(Small-Intestine)
2646,X32.36,-2.700388481,-3.233394195,Tcell_Ccl5high(Small-Intestine)
2647,X33.36,-2.64275834,-3.12058746,Tcell_Ccl5high(Small-Intestine)
2648,X34.36,-2.563235501,-3.261841556,Tcell_Ccl5high(Small-Intestine)
2649,X36.36,-2.725026242,-3.00074153,Tcell_Ccl5high(Small-Intestine)
2650,X38.36,-2.616940425,-3.122271915,Tcell_Ccl5high(Small-Intestine)
2651,X39.36,-2.551905537,-3.334985858,Tcell_Ccl5high(Small-Intestine)
2652,X6.37,-2.628935901,-3.645617989,Tcell_Cd7high(Small-Intestine)
2653,X43.36,-2.579080576,-3.091175556,Tcell_Ccl5high(Small-Intestine)
2654,X49.36,-2.495746901,-3.254269612,Tcell_Ccl5high(Small-Intestine)
2655,X47.36,-2.568197675,-3.055434903,Tcell_Ccl5high(Small-Intestine)
2656,X23.37,-2.600896383,-3.326579153,Tcell_Cd7high(Small-Intestine)
2657,X0.38,-2.717602328,-3.077034586,Tcell_Cd7high(Small-Intestine)
2658,X3.37,-2.489491902,-2.912919321,Tcell_Cd7high(Small-Intestine)
2659,X21.37,-2.555861596,-2.733096322,Tcell_Cd7high(Small-Intestine)
2660,X41.37,-2.487700612,-2.902610238,Tcell_Cd7high(Small-Intestine)
2661,X4.37,-2.498732444,-3.060017456,Tcell_Cd7high(Small-Intestine)
2662,X7.37,-2.634789917,-3.190804664,Tcell_Cd7high(Small-Intestine)
2663,X8.37,-2.673776964,-3.15831156,Tcell_Cd7high(Small-Intestine)
2664,X10.37,-2.608273262,-3.113027278,Tcell_Cd7high(Small-Intestine)
2665,X11.37,-2.657605018,-3.153214229,Tcell_Cd7high(Small-Intestine)
2666,X13.37,-2.661286587,-3.166696346,Tcell_Cd7high(Small-Intestine)
2667,X14.37,-2.566660344,-3.232178943,Tcell_Cd7high(Small-Intestine)
2668,X44.37,-2.597320592,-3.266586362,Tcell_Cd7high(Small-Intestine)
2669,X15.37,-2.646396238,-2.967028747,Tcell_Cd7high(Small-Intestine)
2670,X18.37,-2.55570646,-3.223233631,Tcell_Cd7high(Small-Intestine)
2671,X20.37,-2.646961908,-3.215718814,Tcell_Cd7high(Small-Intestine)
2672,X22.37,-2.600998104,-3.225520707,Tcell_Cd7high(Small-Intestine)
2673,X24.37,-2.681072839,-3.086950818,Tcell_Cd7high(Small-Intestine)
2674,X25.37,-2.710697568,-3.197473462,Tcell_Cd7high(Small-Intestine)
2675,X26.37,-2.523048218,-3.25286151,Tcell_Cd7high(Small-Intestine)
2676,X27.37,-2.644257213,-3.069730448,Tcell_Cd7high(Small-Intestine)
2677,X28.37,-2.676438519,-3.17259018,Tcell_Cd7high(Small-Intestine)
2678,X29.37,-2.648176562,-3.155935953,Tcell_Cd7high(Small-Intestine)
2679,X31.37,-2.670710026,-3.140487493,Tcell_Cd7high(Small-Intestine)
2680,X32.37,-2.578711593,-3.295187938,Tcell_Cd7high(Small-Intestine)
2681,X33.37,-2.544664408,-3.057892444,Tcell_Cd7high(Small-Intestine)
2682,X34.37,-2.600746666,-3.208862867,Tcell_Cd7high(Small-Intestine)
2683,X35.37,-2.664231426,-3.012323742,Tcell_Cd7high(Small-Intestine)
2684,X36.37,-2.668571309,-3.078105834,Tcell_Cd7high(Small-Intestine)
2685,X37.37,-2.56403353,-3.375249023,Tcell_Cd7high(Small-Intestine)
2686,X38.37,-2.572404153,-3.056415589,Tcell_Cd7high(Small-Intestine)
2687,X39.37,-2.682714054,-3.146586072,Tcell_Cd7high(Small-Intestine)
2688,X40.37,-2.670106364,-3.125975154,Tcell_Cd7high(Small-Intestine)
2689,X42.37,-2.64585711,-3.141713753,Tcell_Cd7high(Small-Intestine)
2690,X43.37,-2.663591486,-2.959960809,Tcell_Cd7high(Small-Intestine)
2691,X46.37,-2.600023579,-3.170926178,Tcell_Cd7high(Small-Intestine)
2692,X48.37,-2.488994195,-3.333507467,Tcell_Cd7high(Small-Intestine)
2693,X49.37,-2.683840783,-3.024510409,Tcell_Cd7high(Small-Intestine)
2694,X2.38,-8.152040117,3.801898786,Columnarepithelium(Small-Intestine)
2695,X0.39,-8.194227939,3.836857935,Columnarepithelium(Small-Intestine)
2696,X9.38,-8.240501494,3.767771273,Columnarepithelium(Small-Intestine)
2697,X12.38,-8.2163969,3.797850444,Columnarepithelium(Small-Intestine)
2698,X34.38,-8.263260245,3.798346995,Columnarepithelium(Small-Intestine)
2699,X38.38,-8.206397654,3.775484376,Columnarepithelium(Small-Intestine)
2700,X18.38,-8.211979169,3.784697511,Columnarepithelium(Small-Intestine)
2701,X23.38,-8.180590811,3.56121449,Columnarepithelium(Small-Intestine)
2702,X32.38,-8.273725659,3.700066731,Columnarepithelium(Small-Intestine)
2703,X46.38,-8.197761372,3.7457677,Columnarepithelium(Small-Intestine)
2704,X6.38,-8.084687972,3.631962442,Columnarepithelium(Small-Intestine)
2705,X14.38,-8.023654413,3.646737421,Columnarepithelium(Small-Intestine)
2706,X24.38,-8.162418253,3.546349549,Columnarepithelium(Small-Intestine)
2707,X13.38,-8.154922207,3.575655308,Columnarepithelium(Small-Intestine)
2708,X4.38,-8.157598409,3.552203222,Columnarepithelium(Small-Intestine)
2709,X35.38,-8.17708448,3.539532484,Columnarepithelium(Small-Intestine)
2710,X5.38,-8.280780019,3.671896508,Columnarepithelium(Small-Intestine)
2711,X36.38,-8.155898944,3.53420099,Columnarepithelium(Small-Intestine)
2712,X40.38,-8.137387029,3.508264757,Columnarepithelium(Small-Intestine)
2713,X7.38,-8.11572667,3.809595884,Columnarepithelium(Small-Intestine)
2714,X44.38,-8.006214951,3.822743293,Columnarepithelium(Small-Intestine)
2715,X8.38,-8.14251662,3.589441896,Columnarepithelium(Small-Intestine)
2716,X28.38,-8.232316936,3.752429565,Columnarepithelium(Small-Intestine)
2717,X48.38,-8.251082613,3.786312973,Columnarepithelium(Small-Intestine)
2718,X10.38,-7.90960952,3.86797845,Columnarepithelium(Small-Intestine)
2719,X49.38,-8.067993827,3.826907624,Columnarepithelium(Small-Intestine)
2720,X11.38,-8.251220258,3.749235259,Columnarepithelium(Small-Intestine)
2721,X16.38,-7.952346411,3.703784503,Columnarepithelium(Small-Intestine)
2722,X42.38,-7.713579543,3.67152989,Columnarepithelium(Small-Intestine)
2723,X20.38,-8.254966496,3.723859442,Columnarepithelium(Small-Intestine)
2724,X30.38,-8.242219181,3.696713249,Columnarepithelium(Small-Intestine)
2725,X43.38,-8.244379984,3.760515376,Columnarepithelium(Small-Intestine)
2726,X22.38,-8.157396798,3.531476077,Columnarepithelium(Small-Intestine)
2727,X26.38,-8.256710408,3.786648027,Columnarepithelium(Small-Intestine)
2728,X33.38,-8.026690396,3.842142656,Columnarepithelium(Small-Intestine)
2729,X41.38,-7.684816039,3.677185452,Columnarepithelium(Small-Intestine)
2730,X39.38,-8.163805336,3.551760102,Columnarepithelium(Small-Intestine)
2731,X47.38,-8.218294036,3.681583227,Columnarepithelium(Small-Intestine)
2732,X47.39,-9.089940788,4.160260713,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine)
2733,X1.39,-8.852279019,4.465024971,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine)
2734,X2.39,-8.716499208,4.534978399,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine)
2735,X18.39,-8.671828829,4.467898137,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine)
2736,X24.39,-8.952338624,4.60106702,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine)
2737,X35.39,-8.661482863,4.427919177,Epitheliumofsmallintestinalvilli_Fabp6high(Small-Intestine)
