	0	1	X
778	-29.620676	51.874805	rna
779	-33.913765	58.895145	rna
780	-30.258615	52.682945	rna
781	-29.473482	51.328568	rna
782	-33.459732	58.656097	rna
783	-30.164484	53.745018	rna
784	-33.825386	57.562954	rna
785	-34.064827	59.410675	rna
786	-33.67421	59.865707	rna
787	-33.942474	55.25659	rna
788	-30.985016	55.469658	rna
789	-32.40822	58.898148	rna
790	-33.619553	56.684296	rna
791	-30.0999	52.1596	rna
792	-31.328388	53.405	rna
793	-34.785973	59.38756	rna
794	-33.53819	58.673817	rna
795	-31.982075	58.444164	rna
796	-35.392803	60.131557	rna
797	-33.770508	59.44124	rna
798	-34.015186	58.64459	rna
799	-34.200104	58.757572	rna
800	-17.104612	-47.168106	rna
801	-18.252203	-52.583736	rna
802	-17.276674	-47.268814	rna
803	-15.250244	-36.00356	rna
804	-18.2962	-47.34439	rna
805	-17.729761	-52.16743	rna
806	-18.430828	-46.28502	rna
807	-18.462027	-51.157482	rna
808	-18.439514	-52.553516	rna
809	-18.386871	-52.095036	rna
810	-17.47845	-51.65684	rna
811	-18.264967	-47.637985	rna
812	-18.094599	-47.81629	rna
813	-18.402475	-52.52451	rna
814	-15.694177	-50.932137	rna
815	-18.316011	-46.77065	rna
816	-16.252848	-48.656124	rna
817	-18.382484	-53.649616	rna
818	-18.401125	-52.80961	rna
819	-15.355939	-50.80507	rna
820	-17.295153	-51.67706	rna
821	-18.242336	-46.510677	rna
822	-13.711728	-36.764496	rna
823	-18.257664	-48.101498	rna
824	-18.524746	-51.370644	rna
825	-18.394138	-46.291416	rna
826	-9.717043	-43.490246	rna
827	-14.495587	-37.65352	rna
828	-18.206675	-53.103382	rna
829	-18.296284	-52.35384	rna
830	-17.521385	-41.19456	rna
831	-15.194744	-35.393593	rna
832	-18.21179	-48.16163	rna
833	-9.824514	-44.630825	rna
834	-18.230808	-47.03487	rna
835	-17.994553	-47.53805	rna
836	-15.7278	-51.11571	rna
837	-16.22312	-30.38332	rna
838	-14.529796	-36.558205	rna
839	-14.406498	-49.212635	rna
840	-15.165263	-49.30307	rna
841	-18.309729	-51.822735	rna
842	-18.130362	-52.11279	rna
843	-15.466587	-50.951153	rna
844	-18.347141	-46.280952	rna
845	-15.889522	-31.743797	rna
846	-18.373652	-52.070793	rna
847	-17.051777	-47.035606	rna
848	-14.765564	-49.54392	rna
849	-15.78782	-50.462902	rna
850	-12.333037	-41.431156	rna
851	-11.549003	-44.40387	rna
852	-13.226118	-32.60202	rna
853	-12.433398	-45.541454	rna
854	-14.895564	-43.470028	rna
855	-13.218389	-33.775787	rna
856	-16.177738	-44.095493	rna
857	-10.332501	-42.661194	rna
858	-10.396411	-40.57645	rna
859	-13.558118	-45.968178	rna
860	-10.680219	-43.33958	rna
861	-10.917363	-39.27555	rna
862	-11.922331	-41.875717	rna
863	-11.808981	-37.79265	rna
864	-12.884977	-45.413605	rna
865	-15.264862	-43.701923	rna
