Dim1 Dim2 Dataset
X9.11 -6.72930381497982 -6.17379011673744 rna
X10.11 -1.32613120278957 17.7320617242355 rna
X11.11 22.9651627759015 1.7568529649276 rna
X12.11 10.2620740155256 13.9755176110763 rna
X13.11 22.6015687207257 1.27965162234489 rna
X14.11 -1.86552415094021 17.768482546379 rna
X15.11 23.4068570355451 1.44948254065697 rna
X16.11 8.94286777773258 14.7003835244674 rna
X17.11 23.0976548413312 1.2958458467025 rna
X18.11 -1.51163563928249 -4.32283343834694 rna
X19.11 -9.37337062558773 -8.23382629914101 rna
X20.11 0.32084049978611 -2.71945085091408 rna
X21.11 9.87871887483952 4.20857987837974 rna
X22.11 -2.78982613286617 17.9140456719894 rna
X23.11 22.6895127514875 1.68575535254661 rna
X24.11 6.31311609545109 0.125969032813948 rna
X25.11 -1.08755952915791 17.6362918420333 rna
X26.11 22.8714547375715 1.19845293002312 rna
X27.11 6.85048582353947 15.0996554894942 rna
X28.11 22.8056702832257 1.67454824881737 rna
X29.11 5.23555471697208 -0.747933120409805 rna
X30.11 -9.94167278012875 -8.29405512375649 rna
X31.11 -2.54840753278377 -4.73803343338783 rna
X32.11 -10.2622799654925 -8.09945883316811 rna
X33.11 -5.25556037625912 -5.70204319519814 rna
X34.11 -7.76090238294247 15.2111400170821 rna
X35.11 6.27718450823185 -0.127690394352038 rna
X36.11 1.50728275575993 -2.31824245018776 rna
X37.11 -9.18932483396175 -8.13886084122475 rna
X38.11 9.41105129518864 14.4759858651656 rna
X39.11 3.10121371546146 -2.09887661499794 rna
X40.11 1.64067723551151 -2.16223921341713 rna
X41.11 -1.28454057178143 -3.7672325567704 rna
X42.11 -2.04876921376827 17.8737510247726 rna
X43.11 23.0497327069318 1.07668266730491 rna
X44.11 -9.2224726458514 -8.16587938828285 rna
X45.11 -4.18762371739986 -5.45902361435707 rna
X46.11 7.90862133303043 0.609039048721235 rna
X47.11 8.04644729891178 0.853343348075788 rna
X48.11 -0.671586700292854 -3.46120252175148 rna
X49.11 -4.1689693709338 -5.26748623413857 rna
X0.13 -1.53004304370525 17.7720054193038 rna
X1.12 -2.81694338521603 -5.02429451508339 rna
X2.12 -2.54831848344448 -4.71398891968544 rna
X3.12 -13.6023220797503 -7.5709377722245 rna
X4.12 -13.7285513659442 -7.60845388932045 rna
X5.12 -13.2171511431659 -7.76947178406532 rna
X6.12 9.56728317537662 14.3696483178634 rna
X7.12 -5.22927139005306 18.5830043359298 rna
X8.12 6.83632280626652 14.9368032022018 rna
X9.12 -2.38932881555202 -4.93256153626259 rna
X10.12 -0.686768226834564 -3.75125302834328 rna
X11.12 -7.38162849149349 14.2221253915328 rna
X12.12 8.15917541780827 1.09780965285484 rna
X13.12 -14.7707381030047 -8.16582312149819 rna
X14.12 10.4346261242902 13.7744258447189 rna
X15.12 -13.2301249285662 -7.65178074402626 rna
X16.12 -7.44503209790829 -6.25290884537514 rna
X17.12 -4.80519483289364 -5.46352400345619 rna
X18.12 -0.617618724514349 -3.95079769654091 rna
X19.12 -14.7397246142352 -8.18115725083168 rna
X20.12 11.2474513272321 13.1010135217208 rna
X21.12 10.2651248196637 13.92893729644 rna
X22.12 8.7888798932111 14.7652677102584 rna
X23.12 -9.50652930936459 -7.96988787216957 rna
X24.12 8.22529651918766 14.8794444604415 rna
X25.12 -14.8327889224017 -8.08232035202797 rna
X26.12 -3.70823142728451 2.78326878981773 rna
X27.12 -14.7433876772845 3.58900580840294 rna
X28.12 -9.23118159970882 -7.99447979492958 rna
X29.12 -4.71200893125179 -5.63678469223793 rna
X30.12 9.67253448763248 3.59452710585777 rna
X31.12 -10.2046303530658 -8.19673265976723 rna
X32.12 -3.0283911009753 -5.0828334288102 rna
X33.12 -14.6072401782 -7.9037882284623 rna
X34.12 11.6054520825422 12.7590554757613 rna
X35.12 -1.74012623033169 17.600908617546 rna
X36.12 1.27303745546696 -2.52626635594185 rna
X37.12 -1.21965275010708 -5.11005796952065 rna
X38.12 -12.8252405901873 -7.73606552643593 rna
X39.12 6.15128471651432 -0.123422105739672 rna
X40.12 -0.209718116136818 4.50946937041466 rna
X41.12 -8.82496116361263 -7.88954081101235 rna
X42.12 9.36764576235172 3.02630172209923 rna
X43.12 -5.32051561078671 -5.74006475968178 rna
X44.12 -2.52145955762508 -4.99288954300698 rna
X45.12 -7.62302730283382 -6.3410064177018 rna
X46.12 -1.62357852658871 17.3098395867843 rna
X47.12 1.80127336778996 -2.12644304795082 rna
X48.12 -14.0464987536395 -7.77046074433144 rna
X49.12 -10.3597082873309 -8.37668432755287 rna
X0.14 -1.24575875005367 17.6685031457442 rna
X1.13 6.5530138234174 0.119011621047895 rna
X2.13 -4.35647533139828 -5.29458584351357 rna
X3.13 -7.68552777967098 14.8554061456222 rna
X4.13 11.0613560895002 13.2752421899337 rna
X5.13 7.82480671205875 14.9460109277267 rna
X6.13 6.40213110247013 -0.121335287521441 rna
X7.13 -8.94829127988461 -7.7680460409623 rna
X8.13 9.90290119448063 4.28581986861412 rna
X9.13 11.3250537137067 13.0838140054244 rna
X10.13 9.27416565218327 3.06671629386131 rna
X11.13 4.95236255922672 -0.891288270185549 rna
X12.13 9.19076492586491 2.66921053366844 rna
X13.13 9.25632145204899 3.12112126784508 rna
X14.13 5.40278293886539 15.6753409905929 rna
X15.13 1.79805304804203 -2.34112133545693 rna
X16.13 -3.45169851979855 18.0214618249435 rna
X17.13 -1.68308661183956 17.5179732842941 rna
X18.13 -6.74316880902889 17.7842238946456 rna
X19.13 -5.80493209561947 18.8209746881026 rna
X20.13 -1.63335118493679 -5.62077011627968 rna
X21.13 -4.9071273585284 -5.53533329529579 rna
X22.13 0.984923503783913 -2.63961460156258 rna
X23.13 6.84350874224064 14.835943560173 rna
X24.13 -9.46206042966488 -8.1236516432267 rna
X25.13 4.74772455492374 -0.978731711338122 rna
X26.13 8.40459778108952 1.40532432036583 rna
X27.13 -13.602962948891 -7.5359264807206 rna
X28.13 -5.76567599973324 18.8177588983077 rna
X29.13 -0.809797354551582 -4.03218974633034 rna
X30.13 -13.8668064852679 -7.82542719406899 rna
X31.13 3.42208721437809 -1.94350816769417 rna
X32.13 -5.06401775083187 -5.53601374192055 rna
X33.13 7.52255203523991 0.611059169341963 rna
X34.13 9.61753895082829 3.96073756652061 rna
X35.13 8.83830406465885 2.08317957358543 rna
X36.13 8.32135536470768 1.29777584510032 rna
X37.13 -9.28544662198666 -8.06739534897621 rna
X38.13 -1.53724769553783 17.8040393395919 rna
X39.13 -1.8145627757037 17.5941127343673 rna
X40.13 0.156138263133736 -3.14161576790627 rna
X41.13 9.40981437960026 3.34803233580772 rna
X42.13 -8.99118087491634 -7.99284281296547 rna
X43.13 -5.13405177793148 18.5052321954269 rna
X44.13 -2.80807063779476 17.9035609765548 rna
X45.13 -7.51980684003475 -6.55589165253456 rna
X46.13 -7.77527950009945 16.413824419548 rna
X47.13 -5.10282943448666 -5.6587120489579 rna
X48.13 -9.17303035459164 -7.96668018860634 rna
X49.13 9.61406471529362 3.87629971938316 rna
X0.15 -11.3481192370379 -8.26689352555092 rna
X1.14 -1.06115353903416 17.7538016839523 rna
X2.14 -2.33784029683712 -5.37161793274697 rna
X3.14 -6.75606773099545 17.7711585565108 rna
X4.14 9.34329178133366 3.35090432601158 rna
X5.14 -9.05443809232357 -7.90259136719521 rna
X6.14 -13.9912476321185 -7.74373259110268 rna
X7.14 -7.74625489911678 -6.25250401062782 rna
X8.14 1.7851219395673 -2.22071291966255 rna
X9.14 -1.59986589154842 -4.41062130493935 rna
X10.14 -11.3685068865741 -8.48718466324623 rna
X11.14 -6.74010465345028 -6.16944899124916 rna
X12.14 -2.91016576490047 -5.09014095825966 rna
X13.14 11.042056582359 13.2864001794357 rna
X14.14 -3.18486759862545 -5.24855818314369 rna
X15.14 -1.74415168962124 -5.22646965546425 rna
X16.14 -0.619117578069298 -3.82018866104897 rna
X17.14 8.93744232454655 2.24490175681297 rna
X18.14 0.647753260520668 -2.70580210251625 rna
X19.14 9.95912697115299 14.1348546548385 rna
X20.14 -0.366487868639259 -4.00963439507302 rna
X21.14 -1.34818587503078 -5.23926319641884 rna
X22.14 -14.8864054461444 2.73128686385338 rna
X23.14 9.52128174105045 14.3874162240524 rna
X24.14 -11.2798905154193 -8.11745466751869 rna
X25.14 2.92249848642704 -2.20846452278908 rna
X26.14 7.21531107225773 0.345499853660505 rna
X27.14 9.00752308168766 2.36327467398826 rna
X28.14 -3.15600512227657 -5.55547298950966 rna
X29.14 -5.70026109418514 -5.8912731604081 rna
X30.14 0.191997251895638 -2.92000045342262 rna
X31.14 -8.79681728086117 -7.73063721222695 rna
X32.14 -11.0320515414203 -8.45039333863075 rna
X33.14 -4.8310160418475 -5.64602388901528 rna
X34.14 11.1472439984357 13.214753489067 rna
X35.14 -4.59431812963131 -5.40025629563149 rna
X36.14 9.50246383943912 3.77800546126549 rna
X37.14 -12.3136029025042 -8.06701435608681 rna
X38.14 -14.792639233681 3.56725726561729 rna
X39.14 -13.2647719164813 -7.72570623917397 rna
X40.14 9.90361549654362 4.31374059157554 rna
X41.14 7.2685842732465 0.369349698593061 rna
X42.14 9.94473030367252 4.3311127229232 rna
X43.14 -2.19968376359585 -5.23906912369545 rna
X44.14 -5.60259816846493 -5.69973053498085 rna
X45.14 7.57258369722721 15.0189002557296 rna
X46.14 -3.87294099530819 18.1922057672042 rna
X47.14 -9.92677447995785 -7.99896349472817 rna
X48.14 -12.672127225014 -7.92292513413246 rna
X49.14 4.20502569475529 -1.74830152554329 rna
X0.16 -10.3941244860614 -8.29336323303993 rna
X1.15 -1.85172472200039 -4.84894146485146 rna
X2.15 -14.8073220034564 2.49328384833519 rna
X3.15 -13.9061722537005 4.43677030043785 rna
X4.15 -10.406707264992 -8.04886307282265 rna
X5.15 -9.74436328611019 -8.06174482865151 rna
X6.15 -5.86989972791317 -6.02904095215615 rna
X7.15 -12.0836863299334 -8.08516325516518 rna
X8.15 -1.35916838845852 -4.32443036598976 rna
X9.15 -9.00457809171322 -7.64503731293495 rna
X10.15 -2.49671409330013 -5.15070833725746 rna
X11.15 -2.52498815259579 -4.94498076004799 rna
X12.15 8.80321934023258 14.7956679864425 rna
X13.15 -1.24501989087704 -4.92820705933388 rna
X14.15 -9.81875274381283 -8.18406643433388 rna
X15.15 -1.24159172973278 -4.71523203415688 rna
X16.15 -0.675249107691078 -3.89513077301796 rna
X17.15 9.8401494244611 14.2376445336837 rna
X18.15 2.00422575273869 -2.08704986138161 rna
X19.15 -0.58471214822176 -3.29108967346962 rna
X20.15 -10.3715605517352 -8.26632418198403 rna
X21.15 -1.68128893575314 -4.55690493149574 rna
X22.15 -3.03273341855648 -5.53168930573281 rna
X23.15 4.68583681383488 -1.4310851292115 rna
X24.15 -13.4953446169818 -7.64339842362221 rna
X25.15 -0.131772615524559 -4.02510180039223 rna
X26.15 4.37445022859928 -1.51976360840615 rna
X27.15 -14.6676258822406 -8.22372498078163 rna
X28.15 4.90504457750675 -0.988043894002993 rna
X29.15 -1.88302991590145 -5.64108004135903 rna
X30.15 -0.260687985035209 -3.48022784752663 rna
X31.15 5.47139503755924 15.5831988854903 rna
X32.15 -14.034715153786 -7.96340717835243 rna
X33.15 -10.5652355929339 -8.10992350144203 rna
X34.15 -4.85053727826717 18.7077010674972 rna
X35.15 -3.70217607221249 -5.44163622422035 rna
X36.15 -4.45376870832088 -5.48258366150673 rna
X37.15 -10.8980602999652 -8.32207026047524 rna
X38.15 -0.275398381563453 -3.52755703491982 rna
X39.15 -4.5237684031451 -5.49763788742836 rna
X40.15 -2.12736902436855 -4.31870379013832 rna
X41.15 6.54704620638248 0.0572924418944529 rna
X42.15 -1.44249556264523 1.00048897700493 rna
X43.15 -1.02423400482777 17.7450126214523 rna
X44.15 -0.340982355686455 -4.0538433985215 rna
X45.15 -12.8589281817401 -7.88839687866982 rna
X46.15 -7.07134196958187 -6.56803717179115 rna
X47.15 -5.57274053296688 -5.82995380921181 rna
X48.15 9.42435028353092 3.41464171843712 rna
X49.15 -2.42943523130062 -5.23468937439736 rna
X0.17 9.17059089937565 14.5435441537399 rna
X1.16 1.72535612383244 6.92969260649864 rna
X2.16 11.2101435879743 13.1395133538741 rna
X3.16 -7.6448883791888 16.7391398950118 rna
X4.16 -0.656480938705234 3.29955492453758 rna
X5.16 10.2839198330915 13.7925332589645 rna
X6.16 -7.95748136243465 0.587957481910627 rna
X7.16 -2.53947708806637 2.60157165961448 rna
X8.16 -2.22765491208675 2.20375476317589 rna
X9.16 1.58916547098515 6.78432259993736 rna
X10.16 2.13050010004398 -8.00668253464516 rna
X11.16 22.9059548596418 1.00837955908958 rna
X12.16 -2.80302617749813 2.83066974120323 rna
X13.16 22.1269402722394 1.52016673522178 rna
X14.16 -14.6381258746112 3.81386647658531 rna
X15.16 -3.92510817250851 2.56798396544639 rna
X16.16 7.84091617861149 14.9159329934615 rna
X17.16 1.73046281137821 6.93459687667076 rna
X18.16 1.80657818117497 7.01549468474571 rna
X19.16 8.84698059358952 14.7445243402023 rna
X20.16 5.02247955599186 15.6728309197921 rna
X21.16 -2.73526046476009 2.80338726477806 rna
X22.16 5.73383810320255 -0.324431647489626 rna
X23.16 1.52608444490788 6.71638045745079 rna
X24.16 2.22787906923649 -2.6976319746476 rna
X25.16 -14.7590918322528 2.44217262702171 rna
X26.16 3.41771271028873 -2.02687289280709 rna
X27.16 -13.0587897082293 4.98493037657921 rna
X28.16 0.212356708434792 5.2122686906356 rna
X29.16 -14.7024998446429 2.41798029380028 rna
X30.16 0.796952269462319 5.92353377776329 rna
X31.16 1.51891305246708 -2.50904204411324 rna
X32.16 1.29702963629124 6.46343980269615 rna
X33.16 -2.71627137860897 17.9034961267013 rna
X34.16 -3.50714323720577 2.91363726096336 rna
X35.16 -0.677587464960842 3.27827916579429 rna
X36.16 9.19918777742741 14.5714896722335 rna
X37.16 7.28678991594669 0.386727432777326 rna
X38.16 -7.29276321134213 17.2562221093673 rna
X39.16 -3.83749888143185 -5.62716164154824 rna
X40.16 -3.44673130712154 18.045639376213 rna
X41.16 0.643420598891945 5.74105916457359 rna
X42.16 1.81602456369755 7.02647958235924 rna
X43.16 -5.13790748319271 18.9215930505294 rna
X44.16 -4.3329531928027 -10.9618774847489 rna
X45.16 1.26823117533085 -2.46406056446846 rna
X46.16 -0.224963792177467 4.47101388411705 rna
X47.16 -7.77093026837948 15.4545615716476 rna
X48.16 -1.50756797990444 17.5333407922286 rna
X49.16 -14.5515246172869 3.92805991606895 rna
X0.18 -2.85519120893124 18.0144332452316 rna
X1.17 -0.640793663027315 -4.04720081848915 rna
X2.17 -1.15877262553814 17.6445334954757 rna
X3.17 9.34590294161198 3.80485091643516 rna
X4.17 9.42322017946598 3.58854375319664 rna
X5.17 -7.51537320813778 16.9988997979659 rna
X6.17 5.43186666765568 15.6078074975509 rna
X7.17 -12.71674773893 -8.08354248566445 rna
X8.17 2.05719783106205 -2.22082831425484 rna
X9.17 -1.49983552894237 17.7008708520431 rna
X10.17 -8.8710846682513 -7.63589014572914 rna
X11.17 9.24489548006412 2.8654988809127 rna
X12.17 7.73555805483219 0.650615791847151 rna
X13.17 -4.83866546353939 18.6036704583663 rna
X14.17 -4.35140917501095 18.4060576959151 rna
X15.17 -4.69034526548031 -11.3241068319779 rna
X16.17 3.41773893633244 -1.95274951023873 rna
X17.17 -4.16458699903133 18.300766329338 rna
X18.17 5.79474642076847 15.4479163690108 rna
X19.17 -10.9472899218524 -8.19217600388344 rna
X20.17 -1.07449207505825 17.6945823236007 rna
X21.17 -0.365481325002937 -4.12042345566567 rna
X22.17 -7.34546754560116 14.17458472686 rna
X23.17 7.45976211824772 14.7166942163009 rna
X24.17 9.07407810488102 2.53636513190452 rna
X25.17 8.32290508547184 1.11796007590477 rna
X26.17 -14.782759167763 3.28106675582115 rna
X27.17 9.13400509157536 2.76383314566795 rna
X28.17 8.20947983065006 14.9311669869918 rna
X29.17 -3.32005212506893 -5.30844511551674 rna
X30.17 -5.62898919782284 18.8648437066573 rna
X31.17 -5.43868015012386 -5.64110865158852 rna
X32.17 -2.17815933427456 -4.98369230789955 rna
X33.17 -1.74153623780849 17.491216997673 rna
X34.17 8.95671417513248 2.34277735190574 rna
X35.17 3.34617616930363 -1.92227425141152 rna
X36.17 -12.9260811587298 -7.85016645951088 rna
X37.17 9.2993140439069 3.24692807631676 rna
X38.17 -6.70174215039852 17.8221190972823 rna
X39.17 8.98435356417057 2.39574895339195 rna
X40.17 10.6964183072126 13.5663302941817 rna
X41.17 -5.68125484189632 18.7690108819503 rna
X42.17 -2.03547296723965 17.8629535241622 rna
X43.17 9.17337753572819 14.6016305490035 rna
X44.17 11.3077016095197 13.04954276519 rna
X45.17 9.46161892214176 3.77723489241783 rna
X46.17 10.6053471783673 13.6400121255416 rna
X47.17 1.43636061945316 -2.48449911637123 rna
X48.17 -4.79253671369198 18.5982459588546 rna
X49.17 -2.4838354369128 -5.79692711396034 rna
X0.19 0.925212285903664 6.07390294509117 rna
X1.18 -14.5809521456683 3.83365235762779 rna
X2.18 5.58463718691227 -0.529586573074419 rna
X3.18 -5.79340980252865 18.6646922631759 rna
X4.18 1.86748196878788 7.07947860198204 rna
X5.18 -4.41086504659298 -11.0620590643388 rna
X6.18 7.03777506151554 14.9599565072555 rna
X7.18 4.20730449953434 -1.7536530689698 rna
X8.18 -5.39822719297054 -5.80475678009804 rna
X9.18 -7.33251712522152 17.2126086755294 rna
X10.18 0.0198560575520709 -3.05827774567421 rna
X11.18 1.73590733805058 6.94043050246422 rna
X12.18 -0.0313296695673749 -2.97872414154824 rna
X13.18 11.1261582593 13.2096618218917 rna
X14.18 -2.05399689874294 1.95919046836082 rna
X15.18 -14.4301848193133 4.0709341569442 rna
X16.18 4.9368930081403 -0.838512186835367 rna
X17.18 0.501480958846779 5.56376681761925 rna
X18.18 -9.52599666318539 -8.12677588028725 rna
X19.18 8.99015476503727 2.43125591712181 rna
X20.18 9.28711082735416 14.525017122795 rna
X21.18 -14.7841963549578 2.50258455710594 rna
X22.18 0.280588171867104 5.30618129210655 rna
X23.18 -7.77066180905941 15.2277663751144 rna
X24.18 0.0305651048695758 4.95281539397423 rna
X25.18 9.14345028200504 2.72021494345848 rna
X26.18 1.84429719248173 7.05668817000572 rna
X27.18 -4.21388242444637 2.13368449645225 rna
X28.18 -14.7643074770892 3.62758241133873 rna
X29.18 0.479460976508827 -3.0794040159684 rna
X30.18 -0.583668306978969 3.57307706313316 rna
X31.18 -12.7830891390765 5.18812213378135 rna
X32.18 1.56202580728886 6.75972495513145 rna
X33.18 -14.0565218707049 4.33611569838707 rna
X34.18 -14.5114655276263 3.9434116883773 rna
X35.18 11.4609894970929 12.9019273324508 rna
X36.18 9.36997463503239 3.234932760765 rna
X37.18 -0.0803555031740949 4.83484063582603 rna
X38.18 -14.8107046862567 2.46139417128746 rna
X39.18 -14.8558573504412 2.8189364476699 rna
X40.18 6.63528253832218 14.9548142953414 rna
X41.18 5.30003549852726 15.6469405694503 rna
X42.18 1.07426693239567 6.23045430617515 rna
X43.18 -14.2439160128558 4.18959413008873 rna
X44.18 2.14876463213322 -8.05291332764443 rna
X45.18 9.97792579927799 14.1118501229781 rna
X46.18 -3.16936443051937 3.04719839530174 rna
X47.18 -5.60775611600521 18.8853667779464 rna
X48.18 -4.62895009717587 -11.2768074469071 rna
X49.18 9.30873253145573 14.526297907402 rna
X0.20 6.82812359133121 14.9995530648727 rna
X1.19 -12.6258854647601 5.29119668441002 rna
X2.19 6.19560339250919 -0.11246546072777 rna
X3.19 5.12976267137882 -0.961163272092898 rna
X4.19 3.31816317835209 -2.11451842350777 rna
X5.19 7.18290760317204 0.319952587654035 rna
X6.19 0.613707921889992 -2.76330341858681 rna
X7.19 0.117955408481331 -3.28620686096962 rna
X8.19 -10.5791134615863 -8.21190132660683 rna
X9.19 -0.285818584772377 -3.31651606125649 rna
X10.19 9.16875030794498 2.8204492135543 rna
X11.19 10.6769900540387 13.5797513528365 rna
X12.19 -3.28017924031857 -4.94851746125038 rna
X13.19 8.88904335298893 14.7384503884811 rna
X14.19 -1.17163578471783 -4.25371803803261 rna
X15.19 7.43450119295475 0.450046877433699 rna
X16.19 1.80264594354984 -2.348554273079 rna
X17.19 -3.37399933538082 -5.02183832688149 rna
X18.19 -2.56702742776516 17.8777717156905 rna
X19.19 9.36611892977116 2.99090991454307 rna
X20.19 -2.35982582769039 -5.78125443024452 rna
X21.19 23.7789635876691 -2.59032787842568 rna
X22.19 -15.131373860451 -8.78769554657753 rna
X23.19 -0.249061085792808 -3.69554056687172 rna
X24.19 -14.7761530657733 3.07375917868797 rna
X25.19 -0.4265859206641 -4.14696683449562 rna
X26.19 -6.69963500699642 -6.34681477112587 rna
X27.19 -1.04359165629986 17.6951297326583 rna
X28.19 5.31568577089664 -0.646243032942373 rna
X29.19 8.13793041506168 0.978288869430464 rna
X30.19 -7.12117192945126 17.4253543420333 rna
X31.19 -3.44614718160274 18.0398238702316 rna
X32.19 9.62634231844303 3.58344588713829 rna
X33.19 3.97003938951847 -1.90817656082924 rna
X34.19 -6.09420774182919 -6.10064949555214 rna
X35.19 8.7382846097028 14.746512751152 rna
X36.19 -3.24848315915707 -5.39690746826943 rna
X37.19 4.27117636003849 -1.75207604927834 rna
X38.19 -2.24893353185299 -4.89140762848671 rna
X39.19 -7.66190002164486 16.7636741204757 rna
X40.19 9.87326481142399 4.3442815347213 rna
X41.19 4.71367456713078 -1.31125785870369 rna
X42.19 -14.5331311007464 3.93572602706138 rna
