,0,1,
455,0.260216981,0.72140795,Human-Ex Neuron
456,0.313899666,0.792628288,Human-Ex Neuron
457,0.190823555,0.601501107,Human-Ex Neuron
458,0.140850708,0.563388526,Human-Ex Neuron
459,0.318036646,0.788037479,Human-Ex Neuron
460,0.15028964,0.589828134,Human-Ex Neuron
461,0.282696575,0.753490984,Human-Ex Neuron
462,0.293594539,0.736738324,Human-Ex Neuron
463,0.291964591,0.748797357,Human-Ex Neuron
464,0.319575965,0.787900448,Human-Ex Neuron
465,0.23091644,0.648407817,Human-Ex Neuron
466,0.187601477,0.61446929,Human-Ex Neuron
467,0.147559613,0.564602435,Human-Ex Neuron
468,0.166595191,0.610480785,Human-Ex Neuron
469,0.210058227,0.617253959,Human-Ex Neuron
470,0.150612563,0.571474791,Human-Ex Neuron
471,0.219678074,0.714859605,Human-Ex Neuron
472,0.161462352,0.571444809,Human-Ex Neuron
473,0.297902763,0.758983135,Human-Ex Neuron
474,0.309016973,0.750068367,Human-Ex Neuron
475,0.149786159,0.573687077,Human-Ex Neuron
476,0.313821167,0.735054851,Human-Ex Neuron
477,0.270888001,0.749692261,Human-Ex Neuron
478,0.134760514,0.58384639,Human-Ex Neuron
479,0.141740605,0.563362837,Human-Ex Neuron
480,0.236624837,0.681211591,Human-Ex Neuron
481,0.318704605,0.771570265,Human-Ex Neuron
482,0.179329708,0.599216044,Human-Ex Neuron
483,0.213189676,0.693090081,Human-Ex Neuron
484,0.319656581,0.780616343,Human-Ex Neuron
485,0.235983267,0.663487673,Human-Ex Neuron
486,0.24157533,0.697020829,Human-Ex Neuron
487,0.158534646,0.577452898,Human-Ex Neuron
488,0.223169908,0.622685432,Human-Ex Neuron
489,0.138309434,0.567563355,Human-Ex Neuron
490,0.146369621,0.61830014,Human-Ex Neuron
491,0.288539141,0.738844991,Human-Ex Neuron
492,0.315082163,0.738416076,Human-Ex Neuron
493,0.149750844,0.568694413,Human-Ex Neuron
494,0.238625869,0.678967178,Human-Ex Neuron
495,0.297034979,0.695632756,Human-Ex Neuron
496,0.168755725,0.590671659,Human-Ex Neuron
497,0.317626297,0.736666977,Human-Ex Neuron
498,0.316632211,0.782690883,Human-Ex Neuron
499,0.285322756,0.734067857,Human-Ex Neuron
500,0.234289095,0.678069413,Human-Ex Neuron
501,0.155357897,0.590450406,Human-Ex Neuron
502,0.129563451,0.59647423,Human-Ex Neuron
503,0.197406143,0.610834777,Human-Ex Neuron
504,0.152608961,0.580100536,Human-Ex Neuron
505,0.212970585,0.617319584,Human-Ex Neuron
506,0.30776453,0.780845404,Human-Ex Neuron
507,0.176235005,0.605273366,Human-Ex Neuron
508,0.301492363,0.743531466,Human-Ex Neuron
509,0.320568621,0.788392127,Human-Ex Neuron
510,0.162274823,0.582574725,Human-Ex Neuron
511,0.313992441,0.75318265,Human-Ex Neuron
512,0.305977583,0.763152182,Human-Ex Neuron
513,0.157676145,0.573554337,Human-Ex Neuron
514,0.31593284,0.792402804,Human-Ex Neuron
515,0.307409137,0.774912238,Human-Ex Neuron
516,0.155374303,0.579690158,Human-Ex Neuron
517,0.220789209,0.633315086,Human-Ex Neuron
518,0.169449031,0.596997321,Human-Ex Neuron
519,0.302004755,0.719949245,Human-Ex Neuron
520,0.140872821,0.559297979,Human-Ex Neuron
521,0.169123605,0.567780256,Human-Ex Neuron
522,0.165268183,0.58229351,Human-Ex Neuron
523,0.221157447,0.63044554,Human-Ex Neuron
524,0.23229447,0.731483817,Human-Ex Neuron
525,0.1466012,0.575058639,Human-Ex Neuron
526,0.295898885,0.739456534,Human-Ex Neuron
527,0.304364055,0.746510863,Human-Ex Neuron
528,0.172285378,0.590423286,Human-Ex Neuron
529,0.290061325,0.746119797,Human-Ex Neuron
530,0.162297666,0.584948242,Human-Ex Neuron
531,0.240079552,0.689399838,Human-Ex Neuron
532,0.3173801,0.776830494,Human-Ex Neuron
533,0.309049785,0.774038732,Human-Ex Neuron
534,0.144900963,0.581236601,Human-Ex Neuron
535,0.237608224,0.645831585,Human-Ex Neuron
536,0.296019495,0.735635042,Human-Ex Neuron
537,0.238326862,0.677906752,Human-Ex Neuron
538,0.167728454,0.563513458,Human-Ex Neuron
